TRADEDATE,0.25,0.5,0.75,1,2,3,5,7,10,15,20,30
2014-08-25,7.5036,7.8435,8.1238,8.3479,8.9214,9.2385,9.4213,9.4113,9.3771,9.365,9.3702,9.3784
2014-08-26,7.5442,7.8982,8.1803,8.4032,8.9512,9.2351,9.3864,9.3872,9.3903,9.396,9.4014,9.4088
2014-08-27,7.6738,7.9833,8.2404,8.4562,9.0226,9.2856,9.3892,9.3661,9.3709,9.3877,9.405,9.4279
2014-08-28,7.9838,8.2263,8.4495,8.6629,9.3352,9.6773,9.8358,9.7885,9.7251,9.6828,9.6789,9.6919
2014-08-29,8.4012,8.6486,8.8505,9.0147,9.4823,9.8074,9.9459,9.869,9.7978,9.7663,9.768,9.773
2014-09-01,8.378,8.7178,8.9622,9.123,9.4583,9.7721,9.9501,9.8984,9.8186,9.7873,9.7969,9.8157
2014-09-02,8.0307,8.3881,8.6767,8.9027,9.4936,9.8741,10.0488,9.9779,9.8938,9.8277,9.8051,9.7987
2014-09-03,7.6725,8.0824,8.4111,8.6725,9.2903,9.5385,9.5812,9.5264,9.5286,9.5387,9.5311,9.5011
2014-09-04,7.8823,8.1775,8.434,8.662,9.2822,9.5182,9.5696,9.5193,9.5036,9.5063,9.5035,9.4806
2014-09-05,7.7809,8.0845,8.3477,8.5783,9.1982,9.4442,9.5356,9.5156,9.5133,9.5158,9.5006,9.4516
2014-09-08,7.9473,8.194,8.4142,8.6186,9.234,9.5346,9.6592,9.6142,9.5728,9.5466,9.5427,9.5418
2014-09-09,7.9879,8.2522,8.4833,8.6932,9.2996,9.5729,9.645,9.5765,9.5373,9.5191,9.5141,9.5023
2014-09-10,8.1057,8.3219,8.5128,8.6904,9.2749,9.6527,9.8255,9.7625,9.7133,9.6781,9.6647,9.6465
2014-09-11,7.9219,8.1641,8.3901,8.6097,9.331,9.7293,9.9075,9.8375,9.7568,9.6959,9.6755,9.6593
2014-09-12,7.9309,8.1548,8.3678,8.5782,9.2469,9.5619,9.7312,9.7222,9.695,9.651,9.6291,9.6118
2014-09-15,8.1017,8.2755,8.4447,8.625,9.2853,9.6802,9.8521,9.7838,9.731,9.6819,9.6623,9.6449
2014-09-16,7.9952,8.2368,8.4504,8.6466,9.2573,9.6083,9.7669,9.7148,9.6703,9.629,9.6114,9.5933
2014-09-17,7.8703,8.1381,8.3695,8.5703,9.151,9.4837,9.6762,9.6609,9.6198,9.5717,9.5482,9.5249
2014-09-18,8.0438,8.2987,8.5154,8.7024,9.2216,9.4913,9.6296,9.6132,9.591,9.5566,9.5341,9.5052
2014-09-19,8.0215,8.2591,8.4629,8.6451,9.1831,9.48,9.6349,9.6109,9.5752,9.5339,9.5121,9.4869
2014-09-22,8.1736,8.3488,8.5037,8.6565,9.1836,9.5245,9.7134,9.6774,9.6202,9.5718,9.5581,9.5472
